id,reference_id,amount,currency,date,status,can_cancel
1702211155,11788792,150.2,SAR,"2021-03-03 19:20:21.000000","تم التوصيل",
287844571,11788160,892.63,SAR,"2021-03-03 19:12:11.000000","تم التوصيل",
1933765673,11783566,212.5,SAR,"2021-03-03 17:52:48.000000","تم التوصيل",
828903805,11783386,124.99,SAR,"2021-03-03 17:49:10.000000","تم التوصيل",
1134401954,11781895,511,SAR,"2021-03-03 17:18:00.000000","تم الشحن",
1235830250,11780943,655.5,SAR,"2021-03-03 16:59:27.000000","تم التوصيل",
219671551,11780188,97,SAR,"2021-03-03 16:44:26.000000","تم التوصيل",
324603485,11780090,247.98,SAR,"2021-03-03 16:42:40.000000","تم الشحن",
465025783,1177940,249,SAR,"2019-12-17 13:12:24.000000","تم الشحن",
881914089,1177934,155,SAR,"2019-12-17 13:09:18.000000","تم التوصيل",
656443248,11779029,209.98,SAR,"2021-03-03 16:22:17.000000","تم الشحن",
716698568,11777901,265,SAR,"2021-03-03 15:57:58.000000","تم التوصيل",
1551301906,11776951,97,SAR,"2021-03-03 15:39:35.000000","تم التوصيل",
1112981609,11774414,89.41,SAR,"2021-03-03 14:50:29.000000","تم التوصيل",
952659062,11774163,95,SAR,"2021-03-03 14:45:54.000000","تم التوصيل",
168247785,11774030,183,SAR,"2021-03-03 14:43:29.000000","تم التوصيل",
565241353,11772846,397.99,SAR,"2021-03-03 14:19:44.000000","تم التوصيل",
1749490764,11772649,164,SAR,"2021-03-03 14:15:26.000000","تم التوصيل",
2038729477,11770530,114.11,SAR,"2021-03-03 13:31:42.000000","تم التوصيل",
1432867177,11770062,216.6,SAR,"2021-03-03 13:21:39.000000","تم الشحن",
2109386560,11768805,585.99,SAR,"2021-03-03 12:53:00.000000",مسترجع,
1940867471,11768364,114,SAR,"2021-03-03 12:42:03.000000","تم التوصيل",
9804805,11766178,110.55,SAR,"2021-03-03 11:47:53.000000",ملغي,
2030923637,11765458,340.25,SAR,"2021-03-03 11:31:03.000000","تم التوصيل",
1409894345,11764334,284,SAR,"2021-03-03 11:00:12.000000",مسترجع,
1175323144,11757741,247.05,SAR,"2021-03-03 06:40:25.000000",مسترجع,
1162725627,11755360,166,SAR,"2021-03-03 04:45:32.000000","تم التوصيل",
152032871,11754948,414.5,SAR,"2021-03-03 04:29:13.000000","تم التوصيل",
1302590983,11754916,164,SAR,"2021-03-03 04:27:43.000000","تم التوصيل",
84338849,11753734,249.61,SAR,"2021-03-03 03:38:54.000000","تم الشحن",
1499104152,11753277,491.49,SAR,"2021-03-03 03:23:54.000000","تم التوصيل",
916522303,11753116,199.8,SAR,"2021-03-03 03:19:44.000000","تم التوصيل",
1060840775,1175268,176,SAR,"2019-12-16 20:38:50.000000","تم الشحن",
330531983,11749164,608.96,SAR,"2021-03-03 01:45:31.000000","تم التوصيل",
179498871,11748564,107.28,SAR,"2021-03-03 01:33:43.000000","تم التوصيل",
859218218,11741071,173,SAR,"2021-03-02 23:29:44.000000","تم التوصيل",
116351602,11738839,114,SAR,"2021-03-02 22:56:16.000000",مسترجع,
555054081,11738534,152.2,SAR,"2021-03-02 22:51:43.000000","تم الشحن",
1886934998,11734387,200.25,SAR,"2021-03-02 21:50:27.000000","تم التوصيل",
375722881,11730470,207.1,SAR,"2021-03-02 20:52:00.000000","تم التوصيل",
1259144659,11729528,247.5,SAR,"2021-03-02 20:45:48.000000","تم التوصيل",
468647122,11727991,97,SAR,"2021-03-02 20:14:48.000000","تم التوصيل",
891803937,11724934,135,SAR,"2021-03-02 19:32:08.000000","تم التوصيل",
437104087,11724404,87.41,SAR,"2021-03-02 19:24:26.000000","تم التوصيل",
280909343,11724220,204.23,SAR,"2021-03-02 19:21:37.000000","تم التوصيل",
2136763966,11722395,89.41,SAR,"2021-03-02 18:56:12.000000","تم التوصيل",
825472379,1172192,141,SAR,"2019-12-16 11:40:19.000000","تم الشحن",
1537860825,11720062,114,SAR,"2021-03-02 18:19:58.000000",مسترجع,
193853071,11719980,127,SAR,"2021-03-02 18:18:48.000000","تم التوصيل",
280808796,1171961,234,SAR,"2019-12-16 10:04:18.000000","تم التوصيل",
562823005,11718394,106.41,SAR,"2021-03-02 17:52:03.000000","تم التوصيل",
643710559,11718140,183,SAR,"2021-03-02 17:47:54.000000",ملغي,
1739303934,1171803,143,SAR,"2019-12-16 08:27:50.000000","تم الشحن",
379367736,11717021,41,SAR,"2021-03-02 17:29:40.000000","تم التوصيل",
804350137,11714846,448.76,SAR,"2021-03-02 16:55:20.000000","تم الشحن",
807615853,11714762,97,SAR,"2021-03-02 16:53:51.000000","تم الشحن",
1292528728,11714301,301.94,SAR,"2021-03-02 16:46:21.000000","تم الشحن",
386619413,11713970,175,SAR,"2021-03-02 16:43:41.000000","تم التوصيل",
854825867,11713584,713.5,SAR,"2021-03-02 16:39:31.000000","تم الشحن",
765104488,11712973,114,SAR,"2021-03-02 16:24:43.000000","تم التوصيل",
925780219,1171296,76,SAR,"2019-12-16 01:51:11.000000","تم الشحن",
410788006,11711491,556,SAR,"2021-03-02 15:59:27.000000","تم الشحن",
82520940,11711433,95,SAR,"2021-03-02 15:58:12.000000","تم التوصيل",
1445525976,11710845,94.53,SAR,"2021-03-02 15:48:34.000000","تم الشحن",
400947738,11710143,377.09,SAR,"2021-03-02 15:37:39.000000","تم التوصيل",
500401719,1170836,176,SAR,"2019-12-15 23:34:39.000000","تم الشحن",
1067274341,11707842,312.18,SAR,"2021-03-02 14:57:26.000000","تم التوصيل",
1699136842,11707375,166,SAR,"2021-03-02 14:50:00.000000","تم التوصيل",
960648006,11706851,114,SAR,"2021-03-02 14:41:49.000000","تم التوصيل",
1636917027,11706504,246.97,SAR,"2021-03-02 14:36:08.000000","تم الشحن",
279452616,11706221,247.61,SAR,"2021-03-02 14:31:06.000000","تم التوصيل",
1187249359,11706220,396,SAR,"2021-03-02 14:31:05.000000","تم التوصيل",
945272672,11705285,255.84,SAR,"2021-03-02 14:15:50.000000","تم الشحن",
757466673,11705238,108,SAR,"2021-03-02 14:15:08.000000","تم الشحن",
1189308057,11703102,97,SAR,"2021-03-02 13:38:43.000000","تم الشحن",
745750977,11702374,487,SAR,"2021-03-02 13:26:26.000000","تم التوصيل",
1843654571,11700240,87.41,SAR,"2021-03-02 12:46:20.000000","تم التوصيل",
2093698555,1170016,76,SAR,"2019-12-15 20:58:43.000000","تم الشحن",
1882623195,11697024,95,SAR,"2021-03-02 11:41:32.000000","تم التوصيل",
411197945,11696222,553.2,SAR,"2021-03-02 11:25:10.000000","تم التوصيل",
1202478774,11695635,368.7,SAR,"2021-03-02 11:12:00.000000","تم التوصيل",
636092994,11693799,106.41,SAR,"2021-03-02 10:31:29.000000","تم التوصيل",
1038382736,11693109,559.52,SAR,"2021-03-02 10:11:00.000000","تم الشحن",
1291208078,11691819,201.14,SAR,"2021-03-02 09:35:45.000000",مسترجع,
1856909015,11691380,235,SAR,"2021-03-02 09:24:03.000000","تم التوصيل",
492642709,11691058,89.41,SAR,"2021-03-02 09:13:11.000000","تم التوصيل",
1048176671,11690940,171.5,SAR,"2021-03-02 09:09:02.000000",مسترجع,
1468490589,11688698,114,SAR,"2021-03-02 07:47:51.000000","تم التوصيل",
1074819223,11686708,350.99,SAR,"2021-03-02 06:31:30.000000","تم التوصيل",
182824014,11686123,202.53,SAR,"2021-03-02 06:12:11.000000","تم التوصيل",
16055482,11684895,294,SAR,"2021-03-02 05:29:51.000000",مسترجع,
1683753875,11682872,335.98,SAR,"2021-03-02 04:14:37.000000","تم التوصيل",
593612464,11682837,95,SAR,"2021-03-02 04:13:11.000000","تم التوصيل",
559311359,11682396,373.24,SAR,"2021-03-02 03:56:24.000000","تم التوصيل",
750147698,11679959,443.6,SAR,"2021-03-02 02:46:25.000000","تم الشحن",
471964881,11679094,114,SAR,"2021-03-02 02:27:24.000000","تم التوصيل",
1966207285,11678866,114,SAR,"2021-03-02 02:22:59.000000",مسترجع,
898378891,11676464,200.25,SAR,"2021-03-02 01:35:42.000000",مسترجع,
1655356295,11675684,199,SAR,"2021-03-03 20:16:01.000000","جاري التوصيل",
1869703391,11674492,166,SAR,"2021-03-02 01:20:34.000000","تم التوصيل",
1431463689,11674286,470.45,SAR,"2021-03-02 01:00:47.000000","تم الشحن",
981154292,11672913,97,SAR,"2021-03-02 00:39:56.000000","تم التوصيل",
1530865431,11672756,318.33,SAR,"2021-03-02 00:37:12.000000","تم التوصيل",
545982477,11670954,333.66,SAR,"2021-03-02 00:05:09.000000","تم التوصيل",
1452589637,11670498,95,SAR,"2021-03-01 23:58:36.000000","تم التوصيل",
948272467,11670264,130.98,SAR,"2021-03-01 23:55:09.000000","تم التوصيل",
464863394,11669511,591,SAR,"2021-03-01 23:48:07.000000","تم الشحن",
384552789,11667186,89.41,SAR,"2021-03-01 23:11:54.000000","تم التوصيل",
1065337014,11666451,124.21,SAR,"2021-03-01 23:02:08.000000","تم التوصيل",
958851934,11665915,167.82,SAR,"2021-03-01 22:54:49.000000","تم التوصيل",
1336355455,11665884,148.82,SAR,"2021-03-01 22:54:20.000000","تم التوصيل",
32825122,11665799,117,SAR,"2021-03-01 22:53:09.000000","تم الشحن",
1677968023,11665716,775.19,SAR,"2021-03-01 22:52:02.000000","تم التوصيل",
988540351,11664924,97,SAR,"2021-03-01 22:41:36.000000","تم الشحن",
728589980,11663417,247.45,SAR,"2021-03-01 22:18:07.000000","تم التوصيل",
444702256,11662485,126.3,SAR,"2021-03-01 22:04:50.000000","تم التوصيل",
125090493,11662106,87.41,SAR,"2021-03-01 21:59:18.000000","تم التوصيل",
1464231109,11661666,89.41,SAR,"2021-03-01 21:53:04.000000","تم الشحن",
1534085289,11661582,89.41,SAR,"2021-03-01 21:51:44.000000",ملغي,
1538467686,11660739,99.63,SAR,"2021-03-01 21:40:23.000000",مسترجع,
1283074515,11658872,225.96,SAR,"2021-03-01 21:13:49.000000","تم الشحن",
1962081454,11657227,150.82,SAR,"2021-03-01 20:50:01.000000","تم الشحن",
1059368969,11655598,85.5,SAR,"2021-03-01 20:27:09.000000","تم التوصيل",
5336516,11655521,277,SAR,"2021-03-01 20:26:21.000000","تم التوصيل",
1009477645,11646378,264.54,SAR,"2021-03-01 19:04:29.000000","تم التوصيل",
1473479042,11644711,92.73,SAR,"2021-03-01 17:54:11.000000","تم التوصيل",
1125674121,11644206,197,SAR,"2021-03-01 17:46:26.000000","تم التوصيل",
507982810,11642239,150.82,SAR,"2021-03-01 17:15:35.000000","تم التوصيل",
67837474,1163911,830,SAR,"2019-12-14 15:34:58.000000","تم الشحن",
142348241,1163894,288,SAR,"2019-12-14 15:29:48.000000","تم الشحن",
1767049644,11638025,110.55,SAR,"2021-03-01 16:55:55.000000","تم التوصيل",
727809464,11635997,330.65,SAR,"2021-03-01 15:07:49.000000","تم التوصيل",
1102436390,11635843,114,SAR,"2021-03-01 15:04:06.000000",مسترجع,
905758370,11635207,55.99,SAR,"2021-03-01 14:49:39.000000","تم التوصيل",
852762598,11633987,95,SAR,"2021-03-01 14:21:06.000000","تم التوصيل",
1425144301,11633738,264.54,SAR,"2021-03-01 14:14:27.000000","تم التوصيل",
1384570546,11629079,198.5,SAR,"2021-03-01 12:41:59.000000","تم التوصيل",
1008673925,11628834,66,SAR,"2021-03-01 12:36:26.000000","تم التوصيل",
813798289,11628086,114,SAR,"2021-03-01 12:21:56.000000","تم التوصيل",
1801550651,11627680,160,SAR,"2021-03-01 12:13:49.000000",مسترجع,
966964219,11625568,120,SAR,"2021-03-01 11:33:19.000000",ملغي,
908608944,1162517,450,SAR,"2019-12-14 06:23:06.000000","تم التوصيل",
1456581405,11625146,319,SAR,"2021-03-01 11:24:37.000000","تم التوصيل",
1369442747,11623968,333.5,SAR,"2021-03-01 10:58:35.000000","تم التوصيل",
1830203502,11623627,64.96,SAR,"2021-03-01 10:51:00.000000",ملغي,
635575056,11622325,133.96,SAR,"2021-03-01 10:20:54.000000","تم الشحن",
1196011607,11621364,302.59,SAR,"2021-03-01 09:58:56.000000","تم التوصيل",
290573581,11620522,331.1,SAR,"2021-03-01 09:37:52.000000","تم الشحن",
780891857,11619190,1669.99,SAR,"2021-03-01 08:59:41.000000","تم التوصيل",
1891312373,11617106,374.99,SAR,"2021-03-01 07:46:30.000000","تم الشحن",
1031375709,11617018,236.99,SAR,"2021-03-01 07:43:30.000000",مسترجع,
1873545336,11616989,312,SAR,"2021-03-01 07:41:59.000000","تم الشحن",
1626723364,11616897,320.33,SAR,"2021-03-01 07:37:48.000000",ملغي,
1611079999,11614876,114,SAR,"2021-03-01 06:17:37.000000","تم الشحن",
1396465690,11614399,117,SAR,"2021-03-01 15:43:24.000000","تم التوصيل",
1375029667,11613704,97,SAR,"2021-03-01 05:31:47.000000","جاري التوصيل",
