id,reference_id,amount,currency,date,status,can_cancel
1514015837,13943290,157,SAR,"2021-04-14 00:27:04.000000","تم التوصيل",
1912597345,13932230,127,SAR,"2021-04-13 21:35:45.000000","تم التوصيل",
52523739,13927808,157,SAR,"2021-04-13 20:24:06.000000","تم التوصيل",
1445175984,13918229,530,SAR,"2021-04-13 16:44:09.000000","تم الشحن",
890099047,13917892,166,SAR,"2021-04-13 16:36:59.000000","تم التوصيل",
476066665,13907662,163,SAR,"2021-04-13 12:50:22.000000","تم التوصيل",
372219675,13904064,143,SAR,"2021-04-13 11:30:18.000000","تم التوصيل",
470661170,13899927,153.13,SAR,"2021-04-13 07:38:31.000000","تم التوصيل",
1395639946,13853231,231.83,SAR,"2021-04-12 16:15:00.000000","جاري التوصيل",
1253470599,13853220,124.03,SAR,"2021-04-12 16:14:34.000000","تم التوصيل",
205663469,13848906,124,SAR,"2021-04-12 14:32:49.000000","تم التوصيل",
314796942,13848875,556.78,SAR,"2021-04-12 14:31:51.000000","تم التنفيذ",
233461084,13847033,310.15,SAR,"2021-04-12 13:42:44.000000","تم التوصيل",
614368671,13841980,231.83,SAR,"2021-04-12 11:07:14.000000","تم التوصيل",
1820855291,13835360,231.83,SAR,"2021-04-12 06:08:08.000000","تم التوصيل",
2085195273,13831086,245.28,SAR,"2021-04-12 03:22:41.000000","تم التوصيل",
520720676,13796737,310.9,SAR,"2021-04-11 18:42:50.000000","تم الشحن",
1484240099,13794120,409,SAR,"2021-04-11 17:47:58.000000","تم الشحن",
601293337,13793214,231.83,SAR,"2021-04-11 17:28:15.000000","تم التوصيل",
373940328,13789901,153.13,SAR,"2021-04-11 16:12:16.000000","تم التوصيل",
1176484993,13788454,124,SAR,"2021-04-11 15:35:52.000000",ملغي,
537188471,13786068,386,SAR,"2021-04-11 14:37:03.000000","تم الشحن",
250187901,13782490,124.03,SAR,"2021-04-11 13:05:48.000000","جاري التوصيل",
419556060,13780089,231.83,SAR,"2021-04-11 11:55:20.000000","تم التوصيل",
1237342586,13774815,231.83,SAR,"2021-04-11 08:25:35.000000","تم التوصيل",
2128814191,13765580,181,SAR,"2021-04-11 02:11:35.000000",مسترجع,
620968873,13762062,177.13,SAR,"2021-04-11 00:53:53.000000","تم الشحن",
232812319,13753532,231.83,SAR,"2021-04-10 22:03:48.000000","جاري التوصيل",
846274142,13750011,291,SAR,"2021-04-10 20:55:36.000000","تم الشحن",
136579140,13745889,124.03,SAR,"2021-04-10 19:39:08.000000","تم التوصيل",
292385922,13745191,202,SAR,"2021-04-10 19:25:54.000000","تم التوصيل",
1275983568,13741173,278.26,SAR,"2021-04-10 18:00:44.000000","تم التوصيل",
1459320447,13739484,165,SAR,"2021-04-10 17:23:35.000000","تم التوصيل",
702864489,13737422,92.02,SAR,"2021-04-10 16:38:15.000000","تم التوصيل",
187498090,13736655,295.72,SAR,"2021-04-10 16:21:16.000000","تم التوصيل",
2052277276,13736633,147,SAR,"2021-04-10 16:20:58.000000",مسترجع,
1831486771,13736600,436.05,SAR,"2021-04-10 16:20:15.000000","تم التوصيل",
502794742,13732691,150,SAR,"2021-04-10 14:59:18.000000","تم الشحن",
1626821154,13729415,124.03,SAR,"2021-04-10 13:43:08.000000","تم التوصيل",
1147101499,13727392,176.41,SAR,"2021-04-10 12:44:21.000000","تم التوصيل",
1312224270,13711531,122.05,SAR,"2021-04-10 01:54:48.000000","تم التوصيل",
1438882593,13706886,150.55,SAR,"2021-04-09 23:58:52.000000","جاري التوصيل",
1930526504,13704077,150.55,SAR,"2021-04-09 22:47:54.000000","تم التوصيل",
1456327212,13653129,151,SAR,"2021-04-08 20:32:17.000000","تم الشحن",
9946207,13645820,150.55,SAR,"2021-04-08 17:39:42.000000","جاري التوصيل",
1241940652,13634569,122.05,SAR,"2021-04-08 12:51:35.000000","جاري التوصيل",
334196562,13631991,212.3,SAR,"2021-04-08 11:34:22.000000","جاري التوصيل",
2124063205,13620290,606.55,SAR,"2021-04-08 03:18:16.000000","تم الشحن",
1044878333,13617754,164,SAR,"2021-04-08 02:08:40.000000","تم الشحن",
1421626204,13591545,264,SAR,"2021-04-07 17:54:57.000000",ملغي,
1912676432,13566709,167.65,SAR,"2021-04-07 09:26:52.000000","تم التوصيل",
1295420834,13554439,97,SAR,"2021-04-07 03:35:54.000000","تم التوصيل",
1186976984,13551229,120,SAR,"2021-04-07 02:36:02.000000","جاري التوصيل",
707506448,13545909,181,SAR,"2021-04-07 01:11:05.000000",مسترجع,
376250484,13543121,157,SAR,"2021-04-07 00:31:52.000000","تم التوصيل",
590015108,13540385,157,SAR,"2021-04-06 23:51:02.000000","تم التوصيل",
1833024500,13540177,173,SAR,"2021-04-06 23:47:29.000000","تم التوصيل",
124485172,13539473,157,SAR,"2021-04-06 23:37:58.000000","تم التوصيل",
921723999,13539324,129,SAR,"2021-04-06 23:35:16.000000","تم التوصيل",
146805757,13519450,124,SAR,"2021-04-06 19:00:30.000000","تم التوصيل",
296500643,13517320,154,SAR,"2021-04-06 18:30:41.000000",ملغي,
1666426169,13497502,150.55,SAR,"2021-04-06 13:14:10.000000","جاري التوصيل",
1337682346,13496079,94.05,SAR,"2021-04-06 12:48:28.000000","تم التوصيل",
212675562,13495631,212,SAR,"2021-04-06 12:40:17.000000","تم الشحن",
298974855,13493540,150.55,SAR,"2021-04-06 11:59:03.000000","تم التوصيل",
619467036,13471161,151,SAR,"2021-04-06 02:47:24.000000","تم الشحن",
818589404,13467769,635.55,SAR,"2021-04-06 01:45:16.000000","تم التوصيل",
210604586,13448847,296.85,SAR,"2021-04-05 20:58:58.000000","تم التوصيل",
379590849,13420902,156.25,SAR,"2021-04-05 13:36:04.000000","تم التوصيل",
1076869621,13417554,592.3,SAR,"2021-04-05 12:32:53.000000","تم التوصيل",
1421741551,13413964,216.1,SAR,"2021-04-05 11:15:27.000000","تم التوصيل",
1375551772,13409721,43,SAR,"2021-04-05 09:32:50.000000","تم التوصيل",
1097370567,13375588,272.15,SAR,"2021-04-04 21:49:25.000000","تم التوصيل",
2136105092,13375009,288,SAR,"2021-04-04 21:40:48.000000","تم الشحن",
1629791362,13339687,494.45,SAR,"2021-04-04 12:25:09.000000","تم التوصيل",
654286341,13338530,122.05,SAR,"2021-04-04 11:30:39.000000","تم التوصيل",
1905381039,13315340,99,SAR,"2021-04-04 01:22:01.000000","تم التوصيل",
1505839318,13315187,217,SAR,"2021-04-04 01:19:25.000000","تم التوصيل",
624778656,13288709,422,SAR,"2021-04-03 17:39:04.000000",مسترجع,
878088097,13283846,153.9,SAR,"2021-04-03 15:50:47.000000","تم التوصيل",
1098427721,13282542,260,SAR,"2021-04-03 15:20:50.000000","تم الشحن",
215000581,13266850,241,SAR,"2021-04-03 03:56:08.000000",مسترجع,
649691111,13255748,118,SAR,"2021-04-02 23:16:06.000000","تم التوصيل",
306694673,13223862,157,SAR,"2021-04-02 09:48:02.000000","تم التوصيل",
751718121,13216590,157,SAR,"2021-04-02 03:06:40.000000","تم التوصيل",
346982930,13182647,151,SAR,"2021-04-01 15:55:30.000000","تم التوصيل",
1017723694,13181323,242,SAR,"2021-04-01 15:29:20.000000","تم التوصيل",
910246275,13176360,275,SAR,"2021-04-01 13:57:54.000000","تم التوصيل",
67419609,13175934,130,SAR,"2021-04-01 14:02:11.000000","تم التوصيل",
711537523,13135064,308,SAR,"2021-03-31 22:14:45.000000","تم التوصيل",
2119703801,13094238,265,SAR,"2021-03-31 06:06:03.000000","تم التوصيل",
1540577243,13082752,177,SAR,"2021-03-31 00:40:09.000000","تم التوصيل",
1268768652,13082409,99,SAR,"2021-03-31 00:34:52.000000","تم التوصيل",
1296029867,13082384,138,SAR,"2021-03-31 00:34:22.000000","تم التوصيل",
547569798,13071395,138,SAR,"2021-03-30 21:39:10.000000","تم التوصيل",
1383417151,13047452,110,SAR,"2021-03-30 14:50:33.000000","تم التوصيل",
1429961629,13046330,121,SAR,"2021-03-30 14:28:51.000000","تم التوصيل",
843350796,13003689,157,SAR,"2021-03-29 21:46:29.000000","تم التوصيل",
1190343706,13001919,329.4,SAR,"2021-03-29 21:28:35.000000","تم التوصيل",
1561509768,12925741,154,SAR,"2021-03-28 21:18:29.000000","تم التوصيل",
1914542792,12918893,124,SAR,"2021-03-28 19:55:35.000000","تم التوصيل",
398157309,12908634,225,SAR,"2021-03-28 17:19:58.000000","تم التوصيل",
1827042414,12884171,103,SAR,"2021-03-28 08:42:18.000000","تم التوصيل",
453731404,12536553,325,SAR,"2021-03-19 18:04:22.000000","تم التوصيل",
1266374407,12319908,127,SAR,"2021-03-14 21:39:00.000000","تم التوصيل",
1108282068,12266609,127,SAR,"2021-03-13 19:16:18.000000","تم التوصيل",
1290641305,12216894,330,SAR,"2021-03-12 15:55:46.000000","تم التوصيل",
1030839667,12210904,72,SAR,"2021-03-12 13:05:06.000000","تم التوصيل",
1733798332,12051737,101,SAR,"2021-03-08 22:13:53.000000","تم التوصيل",
67380472,11900509,247.45,SAR,"2021-03-05 21:16:52.000000","تم التوصيل",
204408607,11744444,199,SAR,"2021-03-03 00:23:02.000000","تم التوصيل",
840501326,11662571,93.55,SAR,"2021-03-01 22:05:56.000000","تم التوصيل",
601770214,11557955,97,SAR,"2021-02-28 14:46:41.000000","تم التوصيل",
1962723829,11512914,138,SAR,"2021-02-27 20:31:33.000000","تم التوصيل",
2012793785,11492894,161,SAR,"2021-02-27 10:45:46.000000","تم التوصيل",
1176035627,11470480,148,SAR,"2021-02-26 19:36:57.000000","تم التوصيل",
445257201,11390038,64,SAR,"2021-02-24 15:10:09.000000","تم التوصيل",
580074441,11378286,55,SAR,"2021-02-24 02:35:01.000000",ملغي,
238808707,11301160,0,SAR,"2021-02-21 20:09:38.000000","تم التوصيل",
2118959056,11268981,142,SAR,"2021-02-20 19:23:41.000000","تم التوصيل",
60165556,11241745,113,SAR,"2021-02-19 19:18:05.000000","تم التوصيل",
1739050690,11154023,108,SAR,"2021-02-16 20:55:03.000000","تم التوصيل",
991377983,11153820,518.4,SAR,"2021-02-16 20:50:02.000000","تم التوصيل",
955416081,11146166,127,SAR,"2021-02-16 17:40:36.000000","تم التوصيل",
1380208264,11119661,55,SAR,"2021-02-15 21:49:36.000000","تم التوصيل",
1447599092,10992465,777.6,SAR,"2021-02-12 13:36:47.000000","تم التوصيل",
1624674317,10976682,210.75,SAR,"2021-02-11 21:34:54.000000","تم التوصيل",
1030445165,10855882,127,SAR,"2021-02-09 00:50:19.000000","تم التوصيل",
91382263,10830420,55,SAR,"2021-02-08 13:46:18.000000","تم التوصيل",
1485658340,10817089,106,SAR,"2021-02-08 01:47:27.000000","تم التوصيل",
1444269659,10795520,206.16,SAR,"2021-02-07 17:07:25.000000","تم التوصيل",
725395356,10794809,121,SAR,"2021-02-07 16:49:17.000000","تم التوصيل",
445607052,10752553,76,SAR,"2021-02-06 18:16:30.000000","تم التوصيل",
316806437,10690690,346,SAR,"2021-02-04 22:58:53.000000","تم التوصيل",
978759888,10678901,155,SAR,"2021-02-04 17:43:24.000000","تم التوصيل",
1329469036,10664137,105,SAR,"2021-02-04 10:18:20.000000","تم التوصيل",
1347109270,10642227,166,SAR,"2021-02-03 21:18:13.000000","تم التوصيل",
1956870918,10602915,88.48,SAR,"2021-02-03 00:21:44.000000","تم التوصيل",
2099775315,10582264,27,SAR,"2021-02-02 17:10:38.000000","تم التوصيل",
1087772971,10542736,297,SAR,"2021-03-13 12:25:37.000000","تم التوصيل",
1750646735,10542188,717,SAR,"2021-02-01 20:53:25.000000","تم التوصيل",
959823962,10524927,27,SAR,"2021-02-01 15:13:45.000000","تم التوصيل",
295196807,10521380,54,SAR,"2021-02-01 13:54:33.000000","تم التوصيل",
99009226,10495599,27,SAR,"2021-01-31 23:38:11.000000","تم التوصيل",
109607406,10494795,176,SAR,"2021-01-31 23:22:01.000000","تم التوصيل",
127899301,10493698,80.75,SAR,"2021-01-31 22:59:37.000000","تم التوصيل",
712796738,10491623,99,SAR,"2021-01-31 22:16:35.000000","تم التوصيل",
62032512,10450981,200,SAR,"2021-01-31 00:09:42.000000","تم التوصيل",
417358554,10450559,286,SAR,"2021-01-30 23:58:36.000000",ملغي,
526661359,10450252,192,SAR,"2021-01-30 23:51:42.000000",ملغي,
478249481,10422190,267,SAR,"2021-01-30 11:02:16.000000","تم التوصيل",
857694640,10395925,198,SAR,"2021-01-29 18:58:24.000000","تم التوصيل",
1110116321,10283590,176.2,SAR,"2021-01-27 14:41:14.000000","تم التوصيل",
1310146481,10154518,118,SAR,"2021-01-24 00:51:03.000000","تم التوصيل",
1222250813,10095770,85,SAR,"2021-01-21 22:18:55.000000","تم التوصيل",
259028006,10084483,160,SAR,"2021-01-21 15:03:12.000000","تم التوصيل",
1858461413,10069826,266.95,SAR,"2021-01-20 23:38:04.000000","تم التوصيل",
1023745193,10034446,118,SAR,"2021-01-19 21:23:33.000000","تم التوصيل",
877964304,10012341,10,SAR,"2021-01-19 10:38:50.000000","تم التوصيل",
