id,reference_id,amount,currency,date,status,can_cancel
2101612429,9997866,307,SAR,"2021-01-19 04:37:26.000000","تم الشحن",
1093113851,9994336,126,SAR,"2021-01-18 23:07:00.000000","تم الشحن",
1841324035,9990056,264.54,SAR,"2021-01-18 21:03:16.000000","تم الشحن",
267128375,9987476,277,SAR,"2021-01-18 19:46:46.000000","تم الشحن",
758527448,9987453,709.64,SAR,"2021-01-18 19:46:17.000000","تم الشحن",
1759314933,9986642,252.49,SAR,"2021-01-18 19:24:25.000000","تم التوصيل",
1926368965,9983842,1005.39,SAR,"2021-01-19 00:24:24.000000","تم التوصيل",
1691138515,9983608,478.01,SAR,"2021-01-18 17:59:58.000000","تم التوصيل",
960236714,9980943,115,SAR,"2021-01-18 17:31:15.000000","تم الشحن",
1684754895,997996,1300,SAR,"2019-11-13 22:49:37.000000","تم الشحن",
1428475413,9979826,801.93,SAR,"2021-01-18 15:36:43.000000",ملغي,
653498361,9978462,97,SAR,"2021-01-18 14:40:47.000000","تم التوصيل",
1273002440,9978221,166,SAR,"2021-01-18 14:31:51.000000","تم التوصيل",
1299328346,9976831,393.9,SAR,"2021-01-18 13:35:55.000000","تم التوصيل",
429236169,9976430,672.29,SAR,"2021-01-18 13:19:03.000000","تم التوصيل",
329914374,9972899,332.65,SAR,"2021-01-18 09:58:54.000000","تم التوصيل",
1137252513,9971974,282.08,SAR,"2021-01-18 08:48:05.000000","تم التوصيل",
933745627,9970816,358.25,SAR,"2021-01-18 06:37:07.000000","تم التوصيل",
1050114569,9969582,365,SAR,"2021-01-18 04:14:13.000000","تم التوصيل",
1477070302,9969531,255.06,SAR,"2021-01-18 04:09:49.000000","تم التوصيل",
